,date,qid,pageviews,date_object,wave
960,2024-01-01,Q231106,2380,2024-01-01,Third-wave
961,2024-01-02,Q231106,1396,2024-01-02,Third-wave
962,2024-01-03,Q231106,2697,2024-01-03,Third-wave
963,2024-01-04,Q231106,2688,2024-01-04,Third-wave
964,2024-01-05,Q231106,1960,2024-01-05,Third-wave
965,2024-01-06,Q231106,2477,2024-01-06,Third-wave
966,2024-01-07,Q231106,1735,2024-01-07,Third-wave
967,2024-01-01,Q256671,182,2024-01-01,Third-wave
968,2024-01-02,Q256671,143,2024-01-02,Third-wave
969,2024-01-03,Q256671,166,2024-01-03,Third-wave
970,2024-01-04,Q256671,186,2024-01-04,Third-wave
971,2024-01-05,Q256671,146,2024-01-05,Third-wave
972,2024-01-06,Q256671,356,2024-01-06,Third-wave
973,2024-01-07,Q256671,334,2024-01-07,Third-wave
976,2024-01-01,Q1264643,819,2024-01-01,Third-wave
977,2024-01-02,Q1264643,837,2024-01-02,Third-wave
978,2024-01-03,Q1264643,752,2024-01-03,Third-wave
979,2024-01-04,Q1264643,735,2024-01-04,Third-wave
980,2024-01-05,Q1264643,666,2024-01-05,Third-wave
981,2024-01-06,Q1264643,761,2024-01-06,Third-wave
982,2024-01-07,Q1264643,775,2024-01-07,Third-wave
983,2024-01-01,Q236606,314,2024-01-01,
984,2024-01-02,Q236606,360,2024-01-02,
985,2024-01-03,Q236606,410,2024-01-03,
986,2024-01-04,Q236606,381,2024-01-04,
987,2024-01-05,Q236606,358,2024-01-05,
988,2024-01-06,Q236606,369,2024-01-06,
989,2024-01-07,Q236606,336,2024-01-07,
1012,2024-01-01,Q407,774,2024-01-01,
1013,2024-01-02,Q407,787,2024-01-02,
1014,2024-01-03,Q407,684,2024-01-03,
1015,2024-01-04,Q407,840,2024-01-04,
1016,2024-01-05,Q407,811,2024-01-05,
1017,2024-01-06,Q407,821,2024-01-06,
1018,2024-01-07,Q407,925,2024-01-07,
1039,2024-01-02,Q188620,107,2024-01-02,
1040,2024-01-04,Q188620,123,2024-01-04,
1041,2024-01-07,Q188620,96,2024-01-07,
1046,2024-01-01,Q55400,4551,2024-01-01,
1047,2024-01-02,Q55400,4683,2024-01-02,
1048,2024-01-03,Q55400,4033,2024-01-03,
1049,2024-01-04,Q55400,3510,2024-01-04,
1050,2024-01-05,Q55400,4459,2024-01-05,
1051,2024-01-06,Q55400,5017,2024-01-06,
1052,2024-01-07,Q55400,4886,2024-01-07,
1053,2024-01-01,Q6153507,121,2024-01-01,
1054,2024-01-02,Q6153507,95,2024-01-02,
1055,2024-01-03,Q6153507,145,2024-01-03,
1056,2024-01-05,Q6153507,97,2024-01-05,
1057,2024-01-06,Q6153507,130,2024-01-06,
1058,2024-01-07,Q6153507,179,2024-01-07,
1069,2024-01-01,Q235460,850,2024-01-01,Third-wave
1070,2024-01-02,Q235460,674,2024-01-02,Third-wave
1071,2024-01-03,Q235460,567,2024-01-03,Third-wave
1072,2024-01-04,Q235460,593,2024-01-04,Third-wave
1073,2024-01-05,Q235460,713,2024-01-05,Third-wave
1074,2024-01-06,Q235460,830,2024-01-06,Third-wave
1075,2024-01-07,Q235460,1016,2024-01-07,Third-wave
1090,2024-01-01,Q235470,98,2024-01-01,
1091,2024-01-02,Q235470,95,2024-01-02,
1092,2024-01-03,Q235470,109,2024-01-03,
1093,2024-01-04,Q235470,169,2024-01-04,
1094,2024-01-05,Q235470,194,2024-01-05,
1095,2024-01-06,Q235470,107,2024-01-06,
1097,2024-01-01,Q40337,2484,2024-01-01,Third-wave
1098,2024-01-02,Q40337,2431,2024-01-02,Third-wave
1099,2024-01-03,Q40337,2054,2024-01-03,Third-wave
1100,2024-01-04,Q40337,1954,2024-01-04,Third-wave
1101,2024-01-05,Q40337,1936,2024-01-05,Third-wave
1102,2024-01-06,Q40337,2754,2024-01-06,Third-wave
1103,2024-01-07,Q40337,3052,2024-01-07,Third-wave
1104,2024-01-01,Q173399,3534,2024-01-01,Third-wave
1105,2024-01-02,Q173399,3922,2024-01-02,Third-wave
1106,2024-01-03,Q173399,3440,2024-01-03,Third-wave
1107,2024-01-04,Q173399,3588,2024-01-04,Third-wave
1108,2024-01-05,Q173399,3124,2024-01-05,Third-wave
1109,2024-01-06,Q173399,3381,2024-01-06,Third-wave
1110,2024-01-07,Q173399,3878,2024-01-07,Third-wave
1111,2024-01-01,Q255463,284,2024-01-01,
1112,2024-01-02,Q255463,301,2024-01-02,
1113,2024-01-03,Q255463,262,2024-01-03,
1114,2024-01-04,Q255463,223,2024-01-04,
1115,2024-01-05,Q255463,254,2024-01-05,
1116,2024-01-06,Q255463,224,2024-01-06,
1117,2024-01-07,Q255463,299,2024-01-07,
1118,2024-01-01,Q240377,682,2024-01-01,Third-wave
1119,2024-01-02,Q240377,507,2024-01-02,Third-wave
1120,2024-01-03,Q240377,448,2024-01-03,Third-wave
1121,2024-01-04,Q240377,298,2024-01-04,Third-wave
1122,2024-01-05,Q240377,412,2024-01-05,Third-wave
1123,2024-01-06,Q240377,349,2024-01-06,Third-wave
1124,2024-01-07,Q240377,361,2024-01-07,Third-wave
1125,2024-01-01,Q235095,894,2024-01-01,Third-wave
1126,2024-01-02,Q235095,436,2024-01-02,Third-wave
1127,2024-01-03,Q235095,284,2024-01-03,Third-wave
1128,2024-01-04,Q235095,258,2024-01-04,Third-wave
1129,2024-01-05,Q235095,191,2024-01-05,Third-wave
1130,2024-01-06,Q235095,262,2024-01-06,Third-wave
1131,2024-01-07,Q235095,259,2024-01-07,Third-wave
1132,2024-01-01,Q258761,307,2024-01-01,Third-wave
1133,2024-01-02,Q258761,406,2024-01-02,Third-wave
1134,2024-01-03,Q258761,342,2024-01-03,Third-wave
1135,2024-01-04,Q258761,292,2024-01-04,Third-wave
1136,2024-01-05,Q258761,406,2024-01-05,Third-wave
1137,2024-01-06,Q258761,367,2024-01-06,Third-wave
1138,2024-01-07,Q258761,354,2024-01-07,Third-wave
1153,2024-01-01,Q233362,490,2024-01-01,Second-wave
1154,2024-01-02,Q233362,431,2024-01-02,Second-wave
1155,2024-01-03,Q233362,413,2024-01-03,Second-wave
1156,2024-01-04,Q233362,366,2024-01-04,Second-wave
1157,2024-01-05,Q233362,362,2024-01-05,Second-wave
1158,2024-01-06,Q233362,519,2024-01-06,Second-wave
1159,2024-01-07,Q233362,606,2024-01-07,Second-wave
1174,2024-01-01,Q2395345,188,2024-01-01,Third-wave
1175,2024-01-02,Q2395345,305,2024-01-02,Third-wave
1176,2024-01-03,Q2395345,161,2024-01-03,Third-wave
1177,2024-01-04,Q2395345,99,2024-01-04,Third-wave
1178,2024-01-05,Q2395345,120,2024-01-05,Third-wave
1179,2024-01-06,Q2395345,155,2024-01-06,Third-wave
1180,2024-01-07,Q2395345,114,2024-01-07,Third-wave
1188,2024-01-01,Q377813,270,2024-01-01,
1189,2024-01-02,Q377813,155,2024-01-02,
1190,2024-01-03,Q377813,224,2024-01-03,
1191,2024-01-04,Q377813,397,2024-01-04,
1192,2024-01-05,Q377813,163,2024-01-05,
1193,2024-01-06,Q377813,111,2024-01-06,
1194,2024-01-07,Q377813,135,2024-01-07,
1195,2024-01-01,Q510653,278,2024-01-01,
1196,2024-01-02,Q510653,336,2024-01-02,
1197,2024-01-03,Q510653,296,2024-01-03,
1198,2024-01-04,Q510653,208,2024-01-04,
1199,2024-01-05,Q510653,134,2024-01-05,
1200,2024-01-06,Q510653,178,2024-01-06,
1201,2024-01-07,Q510653,220,2024-01-07,
1202,2024-01-03,Q126633,127,2024-01-03,
1203,2024-01-05,Q126633,113,2024-01-05,
1204,2024-01-07,Q126633,119,2024-01-07,
1209,2024-01-01,Q277308,238,2024-01-01,
1210,2024-01-02,Q277308,355,2024-01-02,
1211,2024-01-03,Q277308,234,2024-01-03,
1212,2024-01-04,Q277308,229,2024-01-04,
1213,2024-01-05,Q277308,251,2024-01-05,
1214,2024-01-06,Q277308,233,2024-01-06,
1215,2024-01-07,Q277308,320,2024-01-07,
1225,2024-01-04,Q235451,112,2024-01-04,
1226,2024-01-05,Q235451,157,2024-01-05,
1227,2024-01-06,Q235451,130,2024-01-06,
1239,2024-01-06,Q437363,103,2024-01-06,
1246,2024-01-05,Q628151,93,2024-01-05,Third-wave
1253,2024-01-01,Q433576,179,2024-01-01,Third-wave
1254,2024-01-02,Q433576,198,2024-01-02,Third-wave
1255,2024-01-03,Q433576,157,2024-01-03,Third-wave
1256,2024-01-04,Q433576,122,2024-01-04,Third-wave
1257,2024-01-05,Q433576,148,2024-01-05,Third-wave
1258,2024-01-06,Q433576,132,2024-01-06,Third-wave
1259,2024-01-07,Q433576,127,2024-01-07,Third-wave
1261,2024-01-01,Q16296,2851,2024-01-01,
1262,2024-01-02,Q16296,2371,2024-01-02,
1263,2024-01-03,Q16296,2143,2024-01-03,
1264,2024-01-04,Q16296,2370,2024-01-04,
1265,2024-01-05,Q16296,2668,2024-01-05,
1266,2024-01-06,Q16296,2540,2024-01-06,
1267,2024-01-07,Q16296,2523,2024-01-07,
1273,2024-01-01,Q233502,1203,2024-01-01,Third-wave
1274,2024-01-02,Q233502,897,2024-01-02,Third-wave
1275,2024-01-03,Q233502,894,2024-01-03,Third-wave
1276,2024-01-04,Q233502,807,2024-01-04,Third-wave
1277,2024-01-05,Q233502,1042,2024-01-05,Third-wave
1278,2024-01-06,Q233502,1069,2024-01-06,Third-wave
1279,2024-01-07,Q233502,1099,2024-01-07,Third-wave
1280,2024-01-01,Q4450151,139,2024-01-01,Third-wave
1281,2024-01-02,Q4450151,151,2024-01-02,Third-wave
1282,2024-01-03,Q4450151,310,2024-01-03,Third-wave
1283,2024-01-04,Q4450151,169,2024-01-04,Third-wave
1284,2024-01-05,Q4450151,371,2024-01-05,Third-wave
1285,2024-01-06,Q4450151,319,2024-01-06,Third-wave
1286,2024-01-07,Q4450151,244,2024-01-07,Third-wave
1287,2024-01-01,Q209094,959,2024-01-01,Third-wave
1288,2024-01-02,Q209094,784,2024-01-02,Third-wave
1289,2024-01-03,Q209094,801,2024-01-03,Third-wave
1290,2024-01-04,Q209094,874,2024-01-04,Third-wave
1291,2024-01-05,Q209094,720,2024-01-05,Third-wave
1292,2024-01-06,Q209094,920,2024-01-06,Third-wave
1293,2024-01-07,Q209094,1119,2024-01-07,Third-wave
1301,2024-01-01,Q3530134,195,2024-01-01,Third-wave
1302,2024-01-02,Q3530134,206,2024-01-02,Third-wave
1303,2024-01-03,Q3530134,216,2024-01-03,Third-wave
1304,2024-01-04,Q3530134,238,2024-01-04,Third-wave
1305,2024-01-05,Q3530134,212,2024-01-05,Third-wave
1306,2024-01-06,Q3530134,189,2024-01-06,Third-wave
1307,2024-01-07,Q3530134,199,2024-01-07,Third-wave
1315,2024-01-01,Q13563058,401,2024-01-01,
1316,2024-01-02,Q13563058,234,2024-01-02,
1317,2024-01-03,Q13563058,284,2024-01-03,
1318,2024-01-04,Q13563058,365,2024-01-04,
1319,2024-01-05,Q13563058,659,2024-01-05,
1320,2024-01-06,Q13563058,506,2024-01-06,
1321,2024-01-07,Q13563058,664,2024-01-07,
1322,2024-01-01,Q215868,2992,2024-01-01,
1323,2024-01-02,Q215868,3598,2024-01-02,
1324,2024-01-03,Q215868,3877,2024-01-03,
1325,2024-01-04,Q215868,2887,2024-01-04,
1326,2024-01-05,Q215868,2489,2024-01-05,
1327,2024-01-06,Q215868,2546,2024-01-06,
1328,2024-01-07,Q215868,2849,2024-01-07,
1329,2024-01-01,Q468676,416,2024-01-01,Third-wave
1330,2024-01-02,Q468676,485,2024-01-02,Third-wave
1331,2024-01-03,Q468676,554,2024-01-03,Third-wave
1332,2024-01-04,Q468676,449,2024-01-04,Third-wave
1333,2024-01-05,Q468676,380,2024-01-05,Third-wave
1334,2024-01-06,Q468676,405,2024-01-06,Third-wave
1335,2024-01-07,Q468676,465,2024-01-07,Third-wave
1343,2024-01-01,Q39476,6228,2024-01-01,
1344,2024-01-02,Q39476,5379,2024-01-02,
1345,2024-01-03,Q39476,4634,2024-01-03,
1346,2024-01-04,Q39476,4399,2024-01-04,
1347,2024-01-05,Q39476,3923,2024-01-05,
1348,2024-01-06,Q39476,4557,2024-01-06,
1349,2024-01-07,Q39476,4932,2024-01-07,
1350,2024-01-01,Q298025,2625,2024-01-01,
1351,2024-01-02,Q298025,1179,2024-01-02,
1352,2024-01-03,Q298025,1110,2024-01-03,
1353,2024-01-04,Q298025,1022,2024-01-04,
1354,2024-01-05,Q298025,1028,2024-01-05,
1355,2024-01-06,Q298025,1232,2024-01-06,
1356,2024-01-07,Q298025,1333,2024-01-07,
1358,2024-01-01,Q55800,4251,2024-01-01,Second-wave
1359,2024-01-02,Q55800,4483,2024-01-02,Second-wave
1360,2024-01-03,Q55800,3830,2024-01-03,Second-wave
1361,2024-01-04,Q55800,4527,2024-01-04,Second-wave
1362,2024-01-05,Q55800,3751,2024-01-05,Second-wave
1363,2024-01-06,Q55800,3640,2024-01-06,Second-wave
1364,2024-01-07,Q55800,4152,2024-01-07,Second-wave
1365,2024-01-01,Q237875,497,2024-01-01,Third-wave
1366,2024-01-02,Q237875,504,2024-01-02,Third-wave
1367,2024-01-03,Q237875,561,2024-01-03,Third-wave
1368,2024-01-04,Q237875,559,2024-01-04,Third-wave
1369,2024-01-05,Q237875,501,2024-01-05,Third-wave
1370,2024-01-06,Q237875,466,2024-01-06,Third-wave
1371,2024-01-07,Q237875,423,2024-01-07,Third-wave
1373,2024-01-07,Q442854,104,2024-01-07,
1384,2024-01-01,Q32732,676,2024-01-01,
1385,2024-01-02,Q32732,764,2024-01-02,
1386,2024-01-03,Q32732,857,2024-01-03,
1387,2024-01-04,Q32732,912,2024-01-04,
1388,2024-01-05,Q32732,1001,2024-01-05,
1389,2024-01-06,Q32732,670,2024-01-06,
1390,2024-01-07,Q32732,775,2024-01-07,
0,2024-01-01 00:00:00,Q13562542,0,2024-01-01,
1,2024-01-02 00:00:00,Q13562542,0,2024-01-02,
2,2024-01-03 00:00:00,Q13562542,0,2024-01-03,
3,2024-01-04 00:00:00,Q13562542,0,2024-01-04,
4,2024-01-05 00:00:00,Q13562542,0,2024-01-05,
5,2024-01-06 00:00:00,Q13562542,0,2024-01-06,
6,2024-01-07 00:00:00,Q13562542,0,2024-01-07,
0,2024-01-01 00:00:00,Q7659535,0,2024-01-01,
1,2024-01-02 00:00:00,Q7659535,0,2024-01-02,
2,2024-01-03 00:00:00,Q7659535,0,2024-01-03,
3,2024-01-04 00:00:00,Q7659535,0,2024-01-04,
4,2024-01-05 00:00:00,Q7659535,0,2024-01-05,
5,2024-01-06 00:00:00,Q7659535,0,2024-01-06,
6,2024-01-07 00:00:00,Q7659535,0,2024-01-07,
0,2024-01-01 00:00:00,Q73646,138,2024-01-01,
1,2024-01-02 00:00:00,Q73646,134,2024-01-02,
2,2024-01-03 00:00:00,Q73646,115,2024-01-03,
3,2024-01-04 00:00:00,Q73646,324,2024-01-04,
4,2024-01-05 00:00:00,Q73646,171,2024-01-05,
5,2024-01-06 00:00:00,Q73646,133,2024-01-06,
6,2024-01-07 00:00:00,Q73646,127,2024-01-07,
0,2024-01-01 00:00:00,Q3822242,0,2024-01-01,
1,2024-01-02 00:00:00,Q3822242,0,2024-01-02,
2,2024-01-03 00:00:00,Q3822242,0,2024-01-03,
3,2024-01-04 00:00:00,Q3822242,0,2024-01-04,
4,2024-01-05 00:00:00,Q3822242,0,2024-01-05,
5,2024-01-06 00:00:00,Q3822242,0,2024-01-06,
6,2024-01-07 00:00:00,Q3822242,0,2024-01-07,
0,2024-01-01 00:00:00,Q234604,378,2024-01-01,Second-wave
1,2024-01-02 00:00:00,Q234604,396,2024-01-02,Second-wave
2,2024-01-03 00:00:00,Q234604,382,2024-01-03,Second-wave
3,2024-01-04 00:00:00,Q234604,359,2024-01-04,Second-wave
4,2024-01-05 00:00:00,Q234604,386,2024-01-05,Second-wave
5,2024-01-06 00:00:00,Q234604,462,2024-01-06,Second-wave
6,2024-01-07 00:00:00,Q234604,512,2024-01-07,Second-wave
0,2024-01-01 00:00:00,Q458978,167,2024-01-01,Third-wave
1,2024-01-02 00:00:00,Q458978,199,2024-01-02,Third-wave
2,2024-01-03 00:00:00,Q458978,171,2024-01-03,Third-wave
3,2024-01-04 00:00:00,Q458978,190,2024-01-04,Third-wave
4,2024-01-05 00:00:00,Q458978,153,2024-01-05,Third-wave
5,2024-01-06 00:00:00,Q458978,151,2024-01-06,Third-wave
6,2024-01-07 00:00:00,Q458978,164,2024-01-07,Third-wave
0,2024-01-01 00:00:00,Q4767002,0,2024-01-01,
1,2024-01-02 00:00:00,Q4767002,0,2024-01-02,
2,2024-01-03 00:00:00,Q4767002,0,2024-01-03,
3,2024-01-04 00:00:00,Q4767002,0,2024-01-04,
4,2024-01-05 00:00:00,Q4767002,0,2024-01-05,
5,2024-01-06 00:00:00,Q4767002,0,2024-01-06,
6,2024-01-07 00:00:00,Q4767002,0,2024-01-07,
0,2024-01-01 00:00:00,Q7847247,0,2024-01-01,
1,2024-01-02 00:00:00,Q7847247,0,2024-01-02,
2,2024-01-03 00:00:00,Q7847247,0,2024-01-03,
3,2024-01-04 00:00:00,Q7847247,0,2024-01-04,
4,2024-01-05 00:00:00,Q7847247,0,2024-01-05,
5,2024-01-06 00:00:00,Q7847247,0,2024-01-06,
6,2024-01-07 00:00:00,Q7847247,0,2024-01-07,
0,2024-01-01 00:00:00,Q59379623,0,2024-01-01,
1,2024-01-02 00:00:00,Q59379623,0,2024-01-02,
2,2024-01-03 00:00:00,Q59379623,0,2024-01-03,
3,2024-01-04 00:00:00,Q59379623,0,2024-01-04,
4,2024-01-05 00:00:00,Q59379623,0,2024-01-05,
5,2024-01-06 00:00:00,Q59379623,0,2024-01-06,
6,2024-01-07 00:00:00,Q59379623,0,2024-01-07,
0,2024-01-01 00:00:00,Q5367496,0,2024-01-01,
1,2024-01-02 00:00:00,Q5367496,0,2024-01-02,
2,2024-01-03 00:00:00,Q5367496,0,2024-01-03,
3,2024-01-04 00:00:00,Q5367496,0,2024-01-04,
4,2024-01-05 00:00:00,Q5367496,0,2024-01-05,
5,2024-01-06 00:00:00,Q5367496,0,2024-01-06,
6,2024-01-07 00:00:00,Q5367496,0,2024-01-07,
0,2024-01-01 00:00:00,Q1388010,175,2024-01-01,
1,2024-01-02 00:00:00,Q1388010,237,2024-01-02,
2,2024-01-03 00:00:00,Q1388010,376,2024-01-03,
3,2024-01-04 00:00:00,Q1388010,209,2024-01-04,
4,2024-01-05 00:00:00,Q1388010,223,2024-01-05,
5,2024-01-06 00:00:00,Q1388010,191,2024-01-06,
6,2024-01-07 00:00:00,Q1388010,228,2024-01-07,
0,2024-01-01 00:00:00,Q5296385,0,2024-01-01,
1,2024-01-02 00:00:00,Q5296385,0,2024-01-02,
2,2024-01-03 00:00:00,Q5296385,0,2024-01-03,
3,2024-01-04 00:00:00,Q5296385,0,2024-01-04,
4,2024-01-05 00:00:00,Q5296385,0,2024-01-05,
5,2024-01-06 00:00:00,Q5296385,0,2024-01-06,
6,2024-01-07 00:00:00,Q5296385,0,2024-01-07,
0,2024-01-01 00:00:00,Q18783838,0,2024-01-01,
1,2024-01-02 00:00:00,Q18783838,0,2024-01-02,
2,2024-01-03 00:00:00,Q18783838,0,2024-01-03,
3,2024-01-04 00:00:00,Q18783838,0,2024-01-04,
4,2024-01-05 00:00:00,Q18783838,0,2024-01-05,
5,2024-01-06 00:00:00,Q18783838,0,2024-01-06,
6,2024-01-07 00:00:00,Q18783838,0,2024-01-07,
0,2024-01-01 00:00:00,Q101638,254,2024-01-01,
1,2024-01-02 00:00:00,Q101638,381,2024-01-02,
2,2024-01-03 00:00:00,Q101638,478,2024-01-03,
3,2024-01-04 00:00:00,Q101638,518,2024-01-04,
4,2024-01-05 00:00:00,Q101638,499,2024-01-05,
5,2024-01-06 00:00:00,Q101638,382,2024-01-06,
6,2024-01-07 00:00:00,Q101638,381,2024-01-07,
0,2024-01-01 00:00:00,Q4976415,0,2024-01-01,
1,2024-01-02 00:00:00,Q4976415,0,2024-01-02,
2,2024-01-03 00:00:00,Q4976415,0,2024-01-03,
3,2024-01-04 00:00:00,Q4976415,0,2024-01-04,
4,2024-01-05 00:00:00,Q4976415,0,2024-01-05,
5,2024-01-06 00:00:00,Q4976415,0,2024-01-06,
6,2024-01-07 00:00:00,Q4976415,0,2024-01-07,
0,2024-01-01 00:00:00,Q3816,279,2024-01-01,
1,2024-01-02 00:00:00,Q3816,319,2024-01-02,
2,2024-01-03 00:00:00,Q3816,294,2024-01-03,
3,2024-01-04 00:00:00,Q3816,275,2024-01-04,
4,2024-01-05 00:00:00,Q3816,285,2024-01-05,
5,2024-01-06 00:00:00,Q3816,275,2024-01-06,
6,2024-01-07 00:00:00,Q3816,357,2024-01-07,
0,2024-01-01 00:00:00,Q262285,0,2024-01-01,
1,2024-01-02 00:00:00,Q262285,0,2024-01-02,
2,2024-01-03 00:00:00,Q262285,0,2024-01-03,
3,2024-01-04 00:00:00,Q262285,0,2024-01-04,
4,2024-01-05 00:00:00,Q262285,0,2024-01-05,
5,2024-01-06 00:00:00,Q262285,0,2024-01-06,
6,2024-01-07 00:00:00,Q262285,0,2024-01-07,
0,2024-01-01 00:00:00,Q5200058,0,2024-01-01,
1,2024-01-02 00:00:00,Q5200058,0,2024-01-02,
2,2024-01-03 00:00:00,Q5200058,0,2024-01-03,
3,2024-01-04 00:00:00,Q5200058,0,2024-01-04,
4,2024-01-05 00:00:00,Q5200058,0,2024-01-05,
5,2024-01-06 00:00:00,Q5200058,0,2024-01-06,
6,2024-01-07 00:00:00,Q5200058,0,2024-01-07,
0,2024-01-01 00:00:00,Q257211,0,2024-01-01,
1,2024-01-02 00:00:00,Q257211,0,2024-01-02,
2,2024-01-03 00:00:00,Q257211,0,2024-01-03,
3,2024-01-04 00:00:00,Q257211,0,2024-01-04,
4,2024-01-05 00:00:00,Q257211,0,2024-01-05,
5,2024-01-06 00:00:00,Q257211,0,2024-01-06,
6,2024-01-07 00:00:00,Q257211,0,2024-01-07,
0,2024-01-01 00:00:00,Q55477558,0,2024-01-01,
1,2024-01-02 00:00:00,Q55477558,0,2024-01-02,
2,2024-01-03 00:00:00,Q55477558,0,2024-01-03,
3,2024-01-04 00:00:00,Q55477558,0,2024-01-04,
4,2024-01-05 00:00:00,Q55477558,0,2024-01-05,
5,2024-01-06 00:00:00,Q55477558,0,2024-01-06,
6,2024-01-07 00:00:00,Q55477558,0,2024-01-07,
0,2024-01-01 00:00:00,Q11679807,0,2024-01-01,
1,2024-01-02 00:00:00,Q11679807,0,2024-01-02,
2,2024-01-03 00:00:00,Q11679807,0,2024-01-03,
3,2024-01-04 00:00:00,Q11679807,0,2024-01-04,
4,2024-01-05 00:00:00,Q11679807,0,2024-01-05,
5,2024-01-06 00:00:00,Q11679807,0,2024-01-06,
6,2024-01-07 00:00:00,Q11679807,0,2024-01-07,
0,2024-01-01 00:00:00,Q262145,0,2024-01-01,
1,2024-01-02 00:00:00,Q262145,0,2024-01-02,
2,2024-01-03 00:00:00,Q262145,0,2024-01-03,
3,2024-01-04 00:00:00,Q262145,0,2024-01-04,
4,2024-01-05 00:00:00,Q262145,0,2024-01-05,
5,2024-01-06 00:00:00,Q262145,0,2024-01-06,
6,2024-01-07 00:00:00,Q262145,0,2024-01-07,
0,2024-01-01 00:00:00,Q1156193,0,2024-01-01,
1,2024-01-02 00:00:00,Q1156193,0,2024-01-02,
2,2024-01-03 00:00:00,Q1156193,0,2024-01-03,
3,2024-01-04 00:00:00,Q1156193,0,2024-01-04,
4,2024-01-05 00:00:00,Q1156193,0,2024-01-05,
5,2024-01-06 00:00:00,Q1156193,0,2024-01-06,
6,2024-01-07 00:00:00,Q1156193,0,2024-01-07,
0,2024-01-01 00:00:00,Q271931,0,2024-01-01,
1,2024-01-02 00:00:00,Q271931,0,2024-01-02,
2,2024-01-03 00:00:00,Q271931,0,2024-01-03,
3,2024-01-04 00:00:00,Q271931,0,2024-01-04,
4,2024-01-05 00:00:00,Q271931,0,2024-01-05,
5,2024-01-06 00:00:00,Q271931,0,2024-01-06,
6,2024-01-07 00:00:00,Q271931,0,2024-01-07,
0,2024-01-01 00:00:00,Q42562581,0,2024-01-01,
1,2024-01-02 00:00:00,Q42562581,0,2024-01-02,
2,2024-01-03 00:00:00,Q42562581,0,2024-01-03,
3,2024-01-04 00:00:00,Q42562581,0,2024-01-04,
4,2024-01-05 00:00:00,Q42562581,0,2024-01-05,
5,2024-01-06 00:00:00,Q42562581,0,2024-01-06,
6,2024-01-07 00:00:00,Q42562581,0,2024-01-07,
0,2024-01-01 00:00:00,Q2940097,0,2024-01-01,
1,2024-01-02 00:00:00,Q2940097,0,2024-01-02,
2,2024-01-03 00:00:00,Q2940097,0,2024-01-03,
3,2024-01-04 00:00:00,Q2940097,0,2024-01-04,
4,2024-01-05 00:00:00,Q2940097,0,2024-01-05,
5,2024-01-06 00:00:00,Q2940097,0,2024-01-06,
6,2024-01-07 00:00:00,Q2940097,0,2024-01-07,
0,2024-01-01 00:00:00,Q437363,0,2024-01-01,
1,2024-01-02 00:00:00,Q437363,0,2024-01-02,
2,2024-01-03 00:00:00,Q437363,0,2024-01-03,
3,2024-01-04 00:00:00,Q437363,0,2024-01-04,
4,2024-01-05 00:00:00,Q437363,0,2024-01-05,
5,2024-01-06 00:00:00,Q437363,103,2024-01-06,
6,2024-01-07 00:00:00,Q437363,0,2024-01-07,
0,2024-01-01 00:00:00,Q6779223,0,2024-01-01,
1,2024-01-02 00:00:00,Q6779223,0,2024-01-02,
2,2024-01-03 00:00:00,Q6779223,0,2024-01-03,
3,2024-01-04 00:00:00,Q6779223,0,2024-01-04,
4,2024-01-05 00:00:00,Q6779223,0,2024-01-05,
5,2024-01-06 00:00:00,Q6779223,0,2024-01-06,
6,2024-01-07 00:00:00,Q6779223,0,2024-01-07,
0,2024-01-01 00:00:00,Q1891328,0,2024-01-01,
1,2024-01-02 00:00:00,Q1891328,0,2024-01-02,
2,2024-01-03 00:00:00,Q1891328,0,2024-01-03,
3,2024-01-04 00:00:00,Q1891328,0,2024-01-04,
4,2024-01-05 00:00:00,Q1891328,0,2024-01-05,
5,2024-01-06 00:00:00,Q1891328,0,2024-01-06,
6,2024-01-07 00:00:00,Q1891328,0,2024-01-07,
0,2024-01-01 00:00:00,Q7422394,0,2024-01-01,
1,2024-01-02 00:00:00,Q7422394,0,2024-01-02,
2,2024-01-03 00:00:00,Q7422394,0,2024-01-03,
3,2024-01-04 00:00:00,Q7422394,0,2024-01-04,
4,2024-01-05 00:00:00,Q7422394,0,2024-01-05,
5,2024-01-06 00:00:00,Q7422394,0,2024-01-06,
6,2024-01-07 00:00:00,Q7422394,0,2024-01-07,
0,2024-01-01 00:00:00,Q271551,0,2024-01-01,Second-wave
1,2024-01-02 00:00:00,Q271551,0,2024-01-02,Second-wave
2,2024-01-03 00:00:00,Q271551,0,2024-01-03,Second-wave
3,2024-01-04 00:00:00,Q271551,0,2024-01-04,Second-wave
4,2024-01-05 00:00:00,Q271551,0,2024-01-05,Second-wave
5,2024-01-06 00:00:00,Q271551,0,2024-01-06,Second-wave
6,2024-01-07 00:00:00,Q271551,0,2024-01-07,Second-wave
0,2024-01-01 00:00:00,Q6031751,0,2024-01-01,
1,2024-01-02 00:00:00,Q6031751,0,2024-01-02,
2,2024-01-03 00:00:00,Q6031751,0,2024-01-03,
3,2024-01-04 00:00:00,Q6031751,0,2024-01-04,
4,2024-01-05 00:00:00,Q6031751,0,2024-01-05,
5,2024-01-06 00:00:00,Q6031751,0,2024-01-06,
6,2024-01-07 00:00:00,Q6031751,0,2024-01-07,
0,2024-01-01 00:00:00,Q298025,2625,2024-01-01,
1,2024-01-02 00:00:00,Q298025,1179,2024-01-02,
